sample_id,folder_id,split,subset,file_path,sample_idx,sampling_rate,rpm,label,signal_length,fault_ftf_mult,fault_bsf_mult,fault_bpfo_mult,fault_bpfi_mult,rms,kurtosis,skewness,envelope_kurtosis,E_bpfi,E_bpfo,E_bsf,nan_count,inf_count,signal_hash
6_train_DS_95,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,95,6400.0,1201.81055,0,16384,0.4,2.54,5.67,8.32,6.047526729005021,2.8580759218299985,-0.006626483825603397,2.7112749228527337,84187.014000014,172779.16888800843,49828.838548924534,0,0,67c54573817089c9022df3dcc8f76569
6_train_DS_96,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,96,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.05401621706316119,3.004910364767327,0.03791391966673468,3.0987735141599306,0.0,0.0,0.0,0,0,0277d2c9cbb4ce94579072a8f8ce056d
6_train_DS_97,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,97,6400.0,1169.98743,0,16384,0.4,2.54,5.67,8.32,6.927932072598078,2.8895665127684174,-0.0024611494952971437,2.695090891106321,220248.44839399622,1489843.1964229676,35747.27269527138,0,0,29177456306e74d0fc26a67e0c4bc83d
6_train_DS_98,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,98,6400.0,1170.01123,0,16384,0.4,2.54,5.67,8.32,6.762802395678171,2.9310486694550044,-0.006422469090042502,2.84520468064608,322800.2663801373,513486.0108334757,40450.12410890512,0,0,c7df9bc7ec334db218cd018d1739439f
6_train_DS_99,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,99,6400.0,1169.666,0,16384,0.4,2.54,5.67,8.32,6.236708345800978,2.8584505304063534,-0.016153551411663133,2.495041136922573,104207.99077593317,176381.28235688613,62814.89575468972,0,0,f3b3f8a920e48f67f09a619d3d67e5e9
6_train_DS_100,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,100,6400.0,1169.97925,0,16384,0.4,2.54,5.67,8.32,6.4534327374934435,2.8224827443076896,-0.014021802034012302,2.521129014830517,274839.48052899353,190619.27500453705,49268.66048934487,0,0,ddb1abceba703996b4f7da0d61e70c91
6_train_DS_101,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,101,6400.0,1201.7478,0,16384,0.4,2.54,5.67,8.32,6.089091072919519,2.7972908981938294,-0.009113802640802339,2.57463209468186,78086.04256292195,151717.17684804415,85295.84398139213,0,0,9b477d699555ebf2504de5393ff0f013
6_train_DS_102,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,102,6400.0,1215.919,0,16384,0.4,2.54,5.67,8.32,5.88113448771928,2.94884234490671,-0.0013550907915562177,2.680138973623534,158181.49661681938,451922.9498532919,54497.484461397195,0,0,f9b126e304c29258a911075d9391d97f
6_train_DS_103,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,103,6400.0,1213.91943,0,16384,0.4,2.54,5.67,8.32,5.566133470906721,2.919376527634798,-0.016244339329645273,2.7657473175661504,97193.50963417476,177449.94446079383,37167.441204532995,0,0,766242b3d85dd72b66473c68d695e6a9
6_train_DS_104,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,104,6400.0,1215.56165,0,16384,0.4,2.54,5.67,8.32,6.209341078245955,2.9067377344232677,-0.0022164183051901183,2.615663562024025,262851.5110551219,289134.07506840106,38052.035956005566,0,0,010848591c3dd4b066d4921146007b65
6_train_DS_105,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,105,6400.0,1216.20557,0,16384,0.4,2.54,5.67,8.32,6.137957562624693,2.9784936662607047,-0.006949190194143283,2.8191846824432454,364953.56595847895,704854.8919545818,73437.24018076358,0,0,ad9d031afb82f74f9ae62ff05e225ee6
6_train_DS_106,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,106,6400.0,1215.57825,0,16384,0.4,2.54,5.67,8.32,5.82506423275307,2.9834398873373282,-0.0048582059074626874,2.831516122312471,284556.03401210747,188023.1798967663,48895.698765523615,0,0,72ebeae2ac73286f5270ad1e454411fd
6_train_DS_107,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,107,6400.0,1215.40393,0,16384,0.4,2.54,5.67,8.32,6.169133634269196,2.9776202924377326,-0.013810820918626699,2.768511104828799,241690.21326646832,7447356.8251994345,229520.42904566592,0,0,e46839662097bd4c1dae8a5d3de031f9
6_train_DS_108,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,108,6400.0,1215.82727,0,16384,0.4,2.54,5.67,8.32,6.02323324851731,2.931211237281117,-0.0038826782405467757,2.8337528628691055,154831.84593311127,812028.3288267814,73682.70878876286,0,0,a1e0f642b541f1c5d15c8a3f1e9481ed
6_train_DS_109,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,109,6400.0,1215.45264,0,16384,0.4,2.54,5.67,8.32,6.053492224513179,2.8779240231489958,-0.006091949355155984,2.740590054078911,255167.8597523406,597707.308709831,89627.53962943013,0,0,fa85f233004f0c5641da9686c11a5170
6_train_DS_110,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,110,6400.0,1215.61133,0,16384,0.4,2.54,5.67,8.32,6.198374153243752,2.863818744628669,-0.001497207577316838,2.673519273110887,226922.8819001096,4541454.750677314,103987.23032679022,0,0,cfb220419c3dbf5a4c42ffc7310b16f8
6_train_DS_111,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,111,6400.0,1215.01013,0,16384,0.4,2.54,5.67,8.32,6.531542512563068,2.78926353949308,-0.003996406492447699,2.707997029374914,261918.5145170458,3244436.845899378,54400.105814531744,0,0,c6ea60c6732c152638c28060ab8eab6d
6_train_DS_112,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,112,6400.0,1215.70776,0,16384,0.4,2.54,5.67,8.32,6.277714156396276,2.814071646507689,0.00629758441857561,2.731861795225413,271147.52020000387,3113362.7978356187,161928.17024932805,0,0,473eec28182af40814eaba4bfc7d08bc
6_train_DS_113,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,113,6400.0,1215.92847,0,16384,0.4,2.54,5.67,8.32,5.679781206172856,2.8856915002534715,0.005647979846658806,2.7663061919136944,287003.3119121852,1185920.5321726014,48993.09148614137,0,0,0b89a7cd0cb1ee55d75a15ad46ebbc00
6_train_DS_114,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,114,6400.0,1215.78577,0,16384,0.4,2.54,5.67,8.32,6.139046810951325,2.7884299995871107,0.0035300040627089017,2.6850887798706875,161943.15463389247,146004.62516729775,99726.27708065227,0,0,8cda9a0e899f33c8ab011ff6c2287269
6_train_DS_115,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,115,6400.0,1216.0249,0,16384,0.4,2.54,5.67,8.32,6.161507661211225,2.813928920850284,-0.006285315734280574,2.6929175289334712,173132.23644277692,223247.4145488284,52093.303900967556,0,0,b9d6f2994fe7035f1bdcf0a02cbee8ce
6_train_DS_116,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,116,6400.0,1215.94153,0,16384,0.4,2.54,5.67,8.32,6.196683367062364,2.96157773747621,-0.0018841917801123928,2.620476040054624,351971.5569111342,1030914.3269388005,35182.046273527994,0,0,b960da86e4864a25c660073699678387
6_train_DS_117,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,117,6400.0,1215.92419,0,16384,0.4,2.54,5.67,8.32,6.1279715093459,3.0975080347864585,-0.004994370918974989,2.8088236372750766,465121.61706404993,1050222.0379233765,23203.176662819165,0,0,fcb95e7b41ccbf0e3254234c93ddcc0b
6_train_DS_118,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,118,6400.0,1216.16736,0,16384,0.4,2.54,5.67,8.32,6.273124605524883,2.823927948093143,-0.0015487924844713769,2.686680489766727,158747.49854664414,879818.2879288348,80710.0451128537,0,0,7752f3040179c73f931cc608e2820409
6_train_DS_119,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,119,6400.0,1215.56909,0,16384,0.4,2.54,5.67,8.32,6.199228733510556,3.004537947786745,0.0008295919384134246,2.836168700843579,262280.7200534414,3008164.7967800726,68650.08176689941,0,0,218967e9719bc38f659d01275a60a62b
6_train_DS_120,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,120,6400.0,1215.62134,0,16384,0.4,2.54,5.67,8.32,6.209468659293776,2.898713701390285,-0.0020645312010161344,2.6744199213749416,243054.76814151095,2669749.9897717712,101624.63975053707,0,0,f46c19b49f91e31afc62e161b0de69ea
6_train_DS_121,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,121,6400.0,1215.94287,0,16384,0.4,2.54,5.67,8.32,6.132912632165715,2.8836610637229185,-0.00870512355752082,2.816498808464626,263287.2315685181,3152607.034383733,61266.72763971577,0,0,92aac282e8fe0e0b15a095a1b281947b
6_train_DS_122,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,122,6400.0,1215.67078,0,16384,0.4,2.54,5.67,8.32,5.986669731851015,2.9804147718931007,-0.002918458595924497,2.7994973795950737,196509.1747367778,951268.0270772247,66873.77755091614,0,0,7acef64ff5d830eace16a6af68dc55c7
6_train_DS_123,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,123,6400.0,1216.01184,0,16384,0.4,2.54,5.67,8.32,6.18120801644641,2.8717802382064535,-0.0024496479513952717,2.7989765451488715,102266.60818482787,388205.05397966085,76511.50833779403,0,0,00507678c26677d82c8e8fdd4cbf1e3d
6_train_DS_124,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,124,6400.0,1215.73486,0,16384,0.4,2.54,5.67,8.32,6.058144593261939,2.987778026672177,0.007623879164876281,2.9278726528983663,285727.24943147413,2398556.747997943,28441.121406173705,0,0,d30553313a1313c4d0032cfad22a8dda
6_train_DS_125,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,125,6400.0,1215.91614,0,16384,0.4,2.54,5.67,8.32,6.217704301817516,2.7409439353340734,0.007858714454163583,2.7875093814612115,138514.48001745166,456819.65277422126,56914.68209753372,0,0,ecacffb3d13e30a9b0dc514725a40a4b
6_train_DS_126,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,126,6400.0,1215.93884,0,16384,0.4,2.54,5.67,8.32,5.989963529993513,2.8758000918002096,0.0022640028341297217,2.750159429026634,244485.77964051065,283734.8376994702,46674.858203704156,0,0,b025caad4670cb708af0b3ead63585e4
6_train_DS_127,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,127,6400.0,1215.647,0,16384,0.4,2.54,5.67,8.32,5.881818265798681,2.919247428914702,0.0003461673400213619,2.8757459344931906,152021.97784831154,398842.8271226908,24490.76527181339,0,0,ddd7735bec24d3690332baa3115719ac
6_train_DS_128,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,128,6400.0,1216.07214,0,16384,0.4,2.54,5.67,8.32,5.943779564827552,2.744702020465902,-0.008508667306633695,2.564683654740467,206746.52932240197,374642.0269795201,45822.953901128705,0,0,cec0418908344482d11325397a34394d
6_train_DS_129,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,129,6400.0,1215.72473,0,16384,0.4,2.54,5.67,8.32,6.295480009047123,2.916622085713462,-0.00029787792474777894,2.717329352401512,308207.98656557786,786069.3527090388,49126.51745321964,0,0,056119756fcc5995721a3133f0409810
6_train_DS_130,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,130,6400.0,1215.91858,0,16384,0.4,2.54,5.67,8.32,6.183450038172791,2.9938507421051477,-0.005553227399264975,2.8336633109038627,212128.04675792257,324616.1002010725,56516.90992753497,0,0,a0e40b1b6ffb7879fe61bc3883ee01e5
6_train_DS_131,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,131,6400.0,1215.44971,0,16384,0.4,2.54,5.67,8.32,6.136509096042829,2.9224144519424455,-0.004971678037670342,2.796108028078112,202429.2656099015,411920.0565560953,35742.75528940631,0,0,58110eaf104cd207d890c73d39de2e00
6_train_DS_132,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,132,6400.0,1216.08545,0,16384,0.4,2.54,5.67,8.32,6.1562533782757525,2.733215486044299,-0.0056444837607226035,2.7355262333652868,263059.46930845955,635607.2874261119,123892.65447323058,0,0,aa87514822ce524ca9ccd328a1a571dd
6_train_DS_133,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,133,6400.0,1215.66089,0,16384,0.4,2.54,5.67,8.32,6.252486608752101,2.8705369610946305,-0.006089258043171367,2.704763510591099,326983.97850430047,661479.3008825431,28919.608425745362,0,0,cdabc575d70335fb96068e243801f5fe
6_train_DS_134,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,134,6400.0,1215.72546,0,16384,0.4,2.54,5.67,8.32,6.078356531227882,2.8720325092516075,-0.007397610813199699,2.7599528334814045,273208.5244830821,340345.84614720545,41458.117804060224,0,0,fae26858362b4e06b719c509f6e94f2e
6_train_DS_135,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,135,6400.0,1215.67285,0,16384,0.4,2.54,5.67,8.32,6.226852580988967,2.880012449313791,-0.005711076631563138,2.7444348751355854,245132.18886226977,359732.24040331115,67178.0442289389,0,0,d879cb5967f35aa5d13f23c8d5aac594
6_train_DS_136,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,136,6400.0,1215.44446,0,16384,0.4,2.54,5.67,8.32,6.284173635753727,2.9036479178496637,-0.006513062528516426,2.7234856987973637,280499.80251662416,5153382.925403928,239336.446917254,0,0,e51efea015b40d0e422f2a7dce5bcaeb
6_train_DS_137,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,137,6400.0,1215.51355,0,16384,0.4,2.54,5.67,8.32,5.672443385944823,2.999115610362314,-0.013057849743586489,2.7328726013784963,107959.47330092397,355755.59419950953,56311.87543819333,0,0,36dc9de60a7d910006890aa20a3a33d9
6_train_DS_138,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,138,6400.0,1215.8208,0,16384,0.4,2.54,5.67,8.32,5.917852922114709,2.9366898948232785,-0.006534673733426754,2.7204150086938617,372736.0862329238,294892.8087361993,40833.244116352886,0,0,1bd768810068ca7c01f0a314d5aa3e0b
6_train_DS_139,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,139,6400.0,1215.81677,0,16384,0.4,2.54,5.67,8.32,5.633482241917309,3.2095895488695874,-0.014061363555919972,2.9961154569118067,140115.74316245288,419948.2903118486,49899.69518648212,0,0,3776995d93f01dbf419562c11b6b987f
6_train_DS_140,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,140,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.005998838437788108,2.962804452487247,0.009045444276741532,3.091302110254063,0.0,0.0,0.0,0,0,78ba047035774349e46cb9eaf852022f
6_train_DS_141,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,141,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.005139855523843267,2.9989271406458022,0.053699511444445285,3.182222568711509,0.0,0.0,0.0,0,0,f1ebf17184891dd70daf6c11ecc2bb5f
6_train_DS_142,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,142,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.005179280705456307,2.9739015053959794,-0.022391194620192754,3.2283742326682354,0.0,0.0,0.0,0,0,0fea070775bd94495d5bc58b2740b931
6_train_DS_143,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,143,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.006003549084291899,2.9697178840566774,0.04443495617526296,3.53526047414467,0.0,0.0,0.0,0,0,1e060a42db00f0a337885eb99b493e2c
6_train_DS_144,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,144,6400.0,1215.843,0,16384,0.4,2.54,5.67,8.32,5.951799691209576,3.0032330371667393,-0.005594120343242351,2.846956803863471,163105.15533273984,231055.77776566736,39305.762192235656,0,0,446b3ac93d888118283682100b168487
6_train_DS_145,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,145,6400.0,1215.67786,0,16384,0.4,2.54,5.67,8.32,5.966044096661908,2.9688116229334542,-0.006898279627888927,2.775482194577599,252990.94381932297,263193.16567436716,61306.77480122699,0,0,69d801e550bdc5cb5e93206ff708f599
6_train_DS_146,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,146,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.006177020338376263,2.916533916775954,0.04430919283171283,3.249831641727977,0.0,0.0,0.0,0,0,68bec7e7d18d12661a6600ac7d98eaaa
6_train_DS_147,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,147,6400.0,1215.94507,0,16384,0.4,2.54,5.67,8.32,5.684417696044546,3.024510503733671,-0.011803520902736897,2.7387519382911454,382565.23744247144,406949.98636689165,41542.102328402885,0,0,5169817e1012ba6a044cc83d9142e228
6_train_DS_148,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,148,6400.0,1215.72925,0,16384,0.4,2.54,5.67,8.32,5.911487278851341,3.175015653216917,-0.008807629480480169,2.9581477396002636,609624.4232574947,371605.29080237006,51945.73250707862,0,0,ae4a798dbcd20ef90ae29174c97cb932
6_train_DS_149,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,149,6400.0,1215.90637,0,16384,0.4,2.54,5.67,8.32,6.221346967049156,2.9456564961420435,-0.007072734263236551,2.6687882786408172,542594.285323231,704012.6643175675,78246.12789273307,0,0,74d9e86474efabfd927fc46913b91dbc
6_train_DS_150,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,150,6400.0,1215.60022,0,16384,0.4,2.54,5.67,8.32,6.248978468492001,2.895395686411293,-0.0022386639344702803,2.816768141305855,252799.79346997626,1173454.2880997963,32635.62069417972,0,0,0566b9d05d14b214ea1c4b86e55455c7
6_train_DS_151,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,151,6400.0,1215.956,0,16384,0.4,2.54,5.67,8.32,6.018023476769148,2.9933206960045062,0.0044427995232223265,2.8678067273726495,388617.6508744208,198732.05813478294,45756.05800942368,0,0,3c0822041f3855b35844a72628c4af0e
6_train_DS_152,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,152,6400.0,1215.99658,0,16384,0.4,2.54,5.67,8.32,6.036999183323678,2.979317077316094,0.0013563350896521216,2.726480741513035,470199.298142977,1221193.151826908,38266.367785465314,0,0,733a5018abdaaa46739ae04c1ae9c8d5
6_train_DS_153,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,153,6400.0,1215.76416,0,16384,0.4,2.54,5.67,8.32,6.022704410103609,3.072911769391975,0.002322679098363287,2.980212443398853,245226.88538221573,859745.1127576223,59865.858243932176,0,0,66beb0425815f2e013caefd6669848dc
6_train_DS_154,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,154,6400.0,1215.64966,0,16384,0.4,2.54,5.67,8.32,6.232441280660251,3.0561491808958405,-0.010672132358273821,2.690480898946777,323530.75533867005,1041430.6378074482,67670.32053155558,0,0,2aca7eec3236b727185aca224053ed7f
6_train_DS_155,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,155,6400.0,1215.89807,0,16384,0.4,2.54,5.67,8.32,5.909916578783818,3.056093528562763,-0.0062738147107311015,2.7689986724972795,219089.9949059739,351704.5762780956,44612.04882994905,0,0,e09360c12da24013cd89fd73e74c3de1
6_train_DS_156,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,156,6400.0,1215.70422,0,16384,0.4,2.54,5.67,8.32,5.94199279975603,2.9338523307312445,-0.0038341841164190086,2.822348058018314,361912.10864202835,263079.05251583445,41510.20418512511,0,0,f0b4f4b96abc6eba4de04f5ddde5a77a
6_train_DS_157,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,157,6400.0,1215.29932,0,16384,0.4,2.54,5.67,8.32,5.933032525708821,3.0869893538426076,-0.015953271479985463,2.9642419145654446,299291.74745768146,288080.35430304287,103868.18818340723,0,0,35cb47f842024e450797eb00762aad7e
6_train_DS_158,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,158,6400.0,1215.85437,0,16384,0.4,2.54,5.67,8.32,6.18351697102802,3.041116666581213,-0.0050115929327621,2.759061756998354,374698.90905868297,2215833.5907518873,77618.45734431529,0,0,24d1e236bba70c0cd25529c92fc3b7d6
6_train_DS_159,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,159,6400.0,1215.79321,0,16384,0.4,2.54,5.67,8.32,6.1605892756417,3.054338379886797,-0.0007664817865159987,2.807851716550442,174241.81709484378,701349.7583125103,40548.96817130683,0,0,ef9f2e10c47bf34bc7adaa662f8f113d
6_train_DS_160,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,160,6400.0,1215.40161,0,16384,0.4,2.54,5.67,8.32,5.939398394129267,2.936855215039584,-0.002833897455119328,2.8095381869025076,199979.3016192358,179438.66659505916,28619.680398612683,0,0,674341cd75111db31a2d322532d41682
6_train_DS_161,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,161,6400.0,1215.92578,0,16384,0.4,2.54,5.67,8.32,5.601369248193729,3.143448880517665,-0.010267353528942449,2.8916479162908937,169156.30000853626,392445.16853890626,38003.389894495915,0,0,dba34271d22b5d67183c30c8c718eaae
6_train_DS_162,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,162,6400.0,1215.99634,0,16384,0.4,2.54,5.67,8.32,5.881957538672444,3.148504802633931,0.002653115356628653,2.9630262875269002,429719.3655441672,654784.210269228,74288.25291491444,0,0,010ab6b696b831eeb1dc72820634d0c6
6_train_DS_163,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,163,6400.0,1215.24524,0,16384,0.4,2.54,5.67,8.32,6.154861775119798,3.024378410631528,-0.00022330565711797958,2.902176251132909,273793.10181890713,4194928.576763285,28041.335891786875,0,0,261a64a9b56f3c6f0db198d58f3468bd
6_train_DS_164,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,164,6400.0,1216.53027,0,16384,0.4,2.54,5.67,8.32,6.2715881348557305,2.953574401606777,-0.006677152045036321,2.7935022369647804,221037.50981239474,1237335.309610402,74014.8016103149,0,0,e82e190247a7a24e36d36abc58806ba3
6_train_DS_165,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,165,6400.0,1215.32776,0,16384,0.4,2.54,5.67,8.32,6.084621460927746,2.9914403832855023,-0.0033866969382620234,2.7919960531270904,228180.65494880188,3930321.199954704,75618.85467511993,0,0,1e68595dd774e4ebce45fcc8eb510f6b
6_train_DS_166,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,166,6400.0,1216.17761,0,16384,0.4,2.54,5.67,8.32,6.072701260568588,2.977159891787285,-0.013053287086334955,2.859527443604526,361436.1284455841,807403.8597692971,38927.14293841827,0,0,bd22d7b08dce4941fac835c2bc2e4429
6_train_DS_167,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,167,6400.0,1215.33862,0,16384,0.4,2.54,5.67,8.32,6.2757909399218965,3.0944009619577213,-0.002351979184448455,2.98274597560618,196742.4320069517,1007177.7824245865,40531.99455677017,0,0,ff7bda6873b02b8a33b73e49adb829ce
6_train_DS_168,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,168,6400.0,1215.78,0,16384,0.4,2.54,5.67,8.32,6.114119353736578,2.975529697037175,-0.00245662514461072,2.750309742513051,391919.13929645345,459349.87416782323,45034.629433214526,0,0,2e4bb4c41a7080ba2cd04fffaf2c60dd
6_train_DS_169,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,169,6400.0,1215.68164,0,16384,0.4,2.54,5.67,8.32,5.91761443572744,2.826234954996332,0.00453049028095974,2.8264310240342536,274522.8098885631,381548.2382490267,72971.15767159122,0,0,bf004213df79acbac6434c6e5e2d2c41
6_train_DS_170,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,170,6400.0,1215.86536,0,16384,0.4,2.54,5.67,8.32,5.928417278542323,2.927389197494573,0.0048739215504229735,2.747024079286643,213616.8571796554,244446.40977641143,34870.23142521991,0,0,805c10906c6566888706fa9bcac654b8
6_train_DS_171,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,171,6400.0,1215.67358,0,16384,0.4,2.54,5.67,8.32,5.759198111702765,2.9629248617775548,-0.0062459940661000685,2.844625156162489,294670.2755191355,334048.01090246876,59412.70383544429,0,0,78e502e8ec9b912474e8eaaefd5b8db7
6_train_DS_172,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,172,6400.0,1215.65381,0,16384,0.4,2.54,5.67,8.32,5.664392931937116,3.0467534856082903,-0.003505530704813938,2.7371468535773635,311399.9351241338,214197.19139452814,52927.868841376614,0,0,43600d72e43dd4583468794e716c8756
6_train_DS_173,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,173,6400.0,1215.18762,0,16384,0.4,2.54,5.67,8.32,5.920999802542609,2.9016540817224588,-0.005820822697542423,2.686045657856548,1127097.0770336187,227941.41049193285,30100.9140763235,0,0,29bcc7c32c3261ed6d784017c8a063ad
6_train_DS_174,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,174,6400.0,1215.84692,0,16384,0.4,2.54,5.67,8.32,6.109941618491127,2.8965187257957723,-0.00666586742428076,2.80484817267718,576154.4817071832,400211.574681416,65331.02249443219,0,0,3e8bb5aec61463540ee9f53f1edf90cd
6_train_DS_175,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,175,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.005860044573409302,3.005890392283541,-0.08386952790138193,3.650868283369531,0.0,0.0,0.0,0,0,39a1db537ca32e36590f30ef6bbd5ce7
6_train_DS_176,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,176,6400.0,0.0,-1,16384,0.4,2.54,5.67,8.32,0.005345416890828765,2.9638156167902325,0.0013090123113511961,3.256530374471265,0.0,0.0,0.0,0,0,a147369e8b2ece8f7cb2e1ecfde5ba9f
6_train_DS_177,6,train,DS,/home/teaching/Hackathon_dl/SCA bearing dataset/6/train.mat,177,6400.0,1216.00562,0,16384,0.4,2.54,5.67,8.32,5.833153072840765,3.1076913153008716,0.00020335932569943605,2.8803709896094674,203775.52311964543,277632.9075518576,27687.743032827308,0,0,d2d35ccb1269c812a1677c0c95ce1341
