file_path,subset,sample_idx,label,rms_old,kurtosis_old,envelope_kurtosis_old,E_bpfi_old,E_bpfo_old,E_bsf_old,rms_calc,kurtosis_calc,envelope_kurtosis_calc,E_bpfi_harmonic,E_bpfi_weighted,E_bpfo_harmonic,E_bpfo_weighted,E_bsf_harmonic,E_bsf_weighted
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,86,0,0.5844167495310632,2.6574766675280315,2.869828684919649,133246.34511363966,207846.5559946873,80362.81321070566,0.8264873154483688,2.869828684919649,2.869828684919649,0.006368613895939152,11.624127964294328,0.0019246467018092619,10.529094504296598,0.0010666967471185819,10.7442344298188
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,87,0,0.5858489731043546,2.7009895608457493,2.880148694965688,161372.96447008598,203408.97264060704,46148.89584499232,0.8285154383186074,2.8801486949656883,2.8801486949656883,0.006229838556989665,11.636954148188213,0.0009656501639394676,10.060312627681473,0.00034951767072663074,9.936504829911547
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,88,0,0.6063133407582662,2.731260554305212,2.8412834791855,154446.90402383872,93219.59681253608,51525.28790085396,0.8574557982324478,2.8412834791855,2.8412834791855,0.0053659447698891855,11.565565831436764,0.0020440726840441417,10.702191627257868,0.0010568804240636354,10.332814107029458
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,89,0,0.5963650003584882,2.666486206011564,2.9597567900834294,141615.54326701266,212247.199806708,47673.36558382497,0.8433840992807506,2.9597567900834294,2.9597567900834294,0.00848571314855881,11.988500647025088,0.000590744381665141,10.00099019772518,0.00021273388191494523,11.052730283973899
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,90,0,0.636484566304895,2.916797108207605,3.174302849796081,219993.0308780048,78874.08178223425,145336.43158027204,0.9001191000860007,3.1743028497960806,3.1743028497960806,0.0023216406068816624,10.92130409788453,0.00019557195244142788,9.734041589260078,0.0014625861992883036,11.42385456200783
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,91,0,0.584557972656619,2.680369964435364,2.9658864898027315,104648.59931862776,60167.43224611923,24807.84141668661,0.8266888168701942,2.9658864898027315,2.9658864898027315,0.007195358428867094,11.755587306593968,0.0008949126986919459,10.08033926222369,0.00011147466397058402,10.67941472869272
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,92,0,0.6145517418438615,2.8592813378401147,3.179853063778063,302943.65684751945,70312.54475811034,80114.25212791703,0.8691052045710018,3.179853063778063,3.179853063778063,0.005668950245855576,11.666201347884533,0.0003121396176273323,9.07321221458582,0.0004946215772640836,11.006983895188773
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,93,0,0.5609022168053688,2.634742326501037,2.8306357007275413,102692.86032134066,38113.11848169389,73510.7527457672,0.7932336030348983,2.830635700727541,2.830635700727541,0.018153088775525187,12.555580021910895,0.0006657910231406652,9.70369361519024,0.00028232636255465606,9.756882594106841
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,94,0,0.5349834518615647,2.6641215324881515,3.2683530495332285,161088.4923730414,52766.486933606975,56280.97440775052,0.7565774870750568,3.2683530495332294,3.2683530495332294,0.01501204257044859,12.184642748981414,0.002842186141786467,10.55374484498785,8.17173977607205e-05,9.259777236493838
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,95,0,0.5801765256682596,2.7697252658612603,3.072738549090265,122065.43731110432,37844.19866332494,47789.628699745634,0.8204932802599368,3.0727385490902646,3.0727385490902646,0.0052694592397476295,11.433013039730662,0.0006993778311748087,9.980130233431895,0.00046004225912771736,10.836378080168746
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,96,0,0.6484773234674333,2.792573570970809,3.144016223470195,275276.9885124799,135568.56252562875,67767.13165747537,0.9170812177600646,3.144016223470194,3.144016223470194,0.00954133983886047,12.281472637017249,0.0007537898298618389,9.967553016314314,0.0003612061269233863,9.685450450599724
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,97,0,0.5614144550759258,2.6309981462733227,2.983451112278544,211861.0877987341,24800.54979623253,48156.14755763586,0.7939571554194721,2.983451112278543,2.983451112278543,0.00856321987041152,11.802885500358949,0.0014587602656383968,10.260230056938113,0.0008396407254196577,9.951359194003267
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,98,0,0.5695264318740593,2.7458329177663146,2.9038990197872856,349041.87916172046,196172.03328699025,57517.215197098325,0.8054301596856875,2.9038990197872856,2.9038990197872856,0.013783808205893996,12.360950377681906,0.0006584424022343394,9.772907324732113,0.0010644989487729923,10.068529371189367
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,99,0,0.5971638107716988,2.611161265004692,2.8256140891193304,359712.748151009,176937.52169629288,90241.5078080176,0.8445161483649964,2.8256140891193313,2.8256140891193313,0.024811383422294758,12.96044574941464,0.0021894085318268927,10.67008536250226,0.0009230252154332918,10.321039382618238
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,100,0,0.6043464295707294,2.755953446435508,3.113192795673838,241023.7557124,85924.26590675449,83934.76768180131,0.8546738404553607,3.1131927956738368,3.1131927956738368,0.0011521807695482156,10.009151927505371,0.0007031607820912989,10.357084810749395,0.0008695922405944521,10.622824860744167
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,101,0,0.6119273880824765,2.78456524181525,3.031910102341382,248661.809920847,147672.29112451352,127428.576384356,0.865359076673373,3.0319101023413837,3.0319101023413837,0.004164699164547385,11.397592664286678,0.002010109772152924,10.729849705588983,0.0005615884502490813,10.13686156791773
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,102,0,0.5774421413120895,2.7380545150299453,3.085747783887092,235579.7088809871,79194.2388101738,105355.34548345867,0.816625908699178,3.085747783887092,3.085747783887092,0.005722876625231823,11.543861524805507,0.0021817447691466147,10.64031366258961,0.00021351663747191867,9.395534736267729
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,103,0,0.5688458762081322,2.665075845668523,3.00801470524154,301866.9828762859,139718.93679166952,70880.52949582375,0.8044639194553245,3.00801470524154,3.00801470524154,0.01508164497924483,12.394693369426923,0.0007614557629771329,10.09577102378409,0.0010923430962553901,10.915485398351835
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,104,0,0.5893271128740045,2.6803985851605496,3.000067696746441,255579.21768752445,177694.9248844226,100385.39919952622,0.8334342730748836,3.0000676967464415,3.0000676967464415,0.005593486987474934,11.498429392031193,0.002717362124594037,10.93654931501757,0.0006843394094609948,10.155964745380254
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,105,0,0.5687997493006636,2.6236176019792423,2.669386445447757,184697.82521928416,42713.23731625447,76688.11018376214,0.8044041625595413,2.669386445447757,2.669386445447757,0.005578026712720137,11.382609846517473,0.00043874441403555007,9.349012530097013,0.0005583010906276383,10.661590719700314
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,106,0,0.5729159514586831,2.723063311277162,2.840803543759716,485590.8880236287,23942.49288011302,60364.75405686631,0.8102230850753669,2.8408035437597157,2.8408035437597157,0.012561290359963114,12.244015501004855,0.0017478238924702925,10.417559924447952,0.0006590516570751686,9.87055198905528
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,107,0,0.5880462476522672,2.7240047477334337,3.102063300205583,282301.5796561293,76390.11506010701,66867.58047579232,0.8316221907065202,3.102063300205583,3.102063300205583,0.0025907565725213134,10.806911971297247,0.0009966236695817437,9.965589756488123,0.0017801168786798875,11.126485077181371
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,108,0,0.5489610345272238,2.678544107182454,2.9370442202323224,262617.5200220937,41137.35277233086,42328.16877626028,0.7763060494477609,2.9370442202323224,2.9370442202323224,0.0033622756544170983,10.826235980035866,0.00038952199884414833,9.215327934453786,0.001011804176028124,10.400985473050008
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,109,0,0.5808407735265853,2.6176283777977734,2.9192956610162075,121928.05952390084,17168.652235320165,102890.91257730372,0.8214266605908439,2.9192956610162075,2.9192956610162075,0.013268245253856005,12.279519165810376,0.000556602333249763,9.576961022614917,0.0006427024844375546,9.825425040856604
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,110,0,0.6046539584199141,2.879172322644693,3.231870619561858,122467.48008194646,93212.16104060454,82572.5317645824,0.8551068965499955,3.231870619561858,3.231870619561858,0.009601404628425179,12.139123194438824,0.000580234387784428,9.904508823587527,0.000737764422007378,10.381921336790494
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,111,0,0.5734089329415483,2.628196788422186,3.129144301984497,145014.14047844792,43511.63045114065,90557.18156924628,0.8109218120507073,3.129144301984496,3.129144301984496,0.030775077092654136,13.073802698295717,0.0009090208397956969,9.899903741057372,0.0010074655104790552,10.391813065109485
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,112,0,0.5703174547300869,2.7238177609748324,3.03133907088392,265016.9177235717,96889.0802468044,51739.90941316702,0.8065488695495614,3.0313390708839196,3.0313390708839196,0.004186067640651489,11.169616533451318,0.0019260590777577151,10.525640459986771,0.0006653986802403855,10.538389331915422
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,113,0,0.6251762041887874,2.849264108689812,3.3896054321392395,101705.0344163709,146785.04417956728,74943.28227569656,0.8841312362283298,3.3896054321392395,3.3896054321392395,0.01957716264413891,12.915194572673068,0.0035240516700668833,11.253522781981802,0.0009572018274967731,10.473146715253913
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,114,0,0.5868546523614518,2.790560401303737,3.035363237041356,421715.4418900739,181202.17883821137,84024.31368179078,0.8299343964084541,3.0353632370413566,3.0353632370413566,0.003469253210337169,11.043325714282393,0.0017763430554128524,10.504459876170541,0.000563571453535398,10.739665699442833
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,115,0,0.5340183498962275,2.658642470296669,2.9982283423112017,218431.9157477447,53621.19869269071,78348.93677852539,0.7552134407466662,2.9982283423112017,2.9982283423112017,0.004086248621423531,10.996482380973864,0.0028898093402594536,10.73785051325687,0.00012082703234548961,10.118730501244023
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,116,0,0.5663813380015896,2.716769556370595,3.0030626368670426,129174.32632687692,18324.2428955154,94981.31392676108,0.8009824239887672,3.003062636867044,3.003062636867044,0.0020189575744128103,10.456702562814764,0.0008086108592382388,9.650859505715736,0.0007816480626273363,11.614949902996925
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,117,0,0.5608417715891345,2.726164608513373,2.9196291024895107,132864.14707041823,16099.731545150198,92783.69329598956,0.7931485500384753,2.9196291024895107,2.9196291024895107,0.0069378409659394645,11.598809977627381,0.0006489036848592373,9.34600125827092,0.0002931472525247677,9.929817337513333
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,118,0,0.5779736529490953,2.698961596106931,2.895870827112627,95444.14297531676,178512.0641629831,122810.47955734808,0.8173737448037058,2.895870827112627,2.895870827112627,0.004539882726979847,11.248099763336928,0.00026931120674011266,8.837230781878612,0.0002421671702763625,11.405897297419898
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,119,0,0.6036564874937188,2.73533602183105,2.972368367172165,147323.31364729628,41614.195137050345,70100.8848940331,0.8536889183044796,2.972368367172166,2.972368367172166,0.00750244330372009,11.863626500705461,0.0006314218580171882,9.683029568718887,0.0007233181798077864,11.41981662392158
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,120,0,0.5956223865262376,2.741431682468117,2.9656487059650067,256144.91049722416,81229.41217609646,114835.3938905546,0.842265252009655,2.9656487059650063,2.9656487059650063,0.009481399773083828,12.080759523353551,0.0008855185193803785,10.054552120698299,0.0001532176596902031,10.711778526127134
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,121,0,0.5732564483346669,2.509001027965076,3.0436544421209817,147095.80790312972,63830.20794410633,69420.22046430041,0.8107028509197389,3.0436544421209817,3.0436544421209817,0.012874974951046744,12.074662357000118,0.0024835532584262846,10.529171495990541,0.0007247088465470678,10.209681192804458
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,122,0,0.6017276313756139,2.803899891983701,3.00443408595912,201527.1118943562,114713.2817373448,84667.35828643832,0.8509683595650298,3.0044340859591196,3.0044340859591196,0.0031796369599337844,11.034391173289178,0.0010142254321203446,10.094958515068715,0.00042018701173914143,10.553974112234418
/home/teaching/Hackathon_dl/SCA bearing dataset/2/train.mat,FS,123,0,0.5788044927232614,2.72823403016779,3.0211453578342096,146840.15103712564,34710.281752564384,86191.41173073152,0.8185256250816716,3.0211453578342096,3.0211453578342096,0.006920290890985864,11.654313406722038,0.0012801043733081795,10.194836476771545,0.0010247267966974664,11.573609438760288
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,0,0,0.0498710367010236,2.439310754204676,2.7612381216037245,1671.1017449903063,1616.55646252294,1598.11681464759,0.0705273508136031,2.7612381216037245,2.7612381216037245,0.0026672314622527477,5.117348707796877,0.005355320084483857,5.324633768585715,0.007726801679980706,5.634286795797661
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,1,-1,0.0749194079770771,2.9712514615372263,3.095740245515298,371.6954115155155,371.5431110314954,3864.651508507864,0.10595141380093516,3.095740245515298,3.095740245515298,0.01010051439856263,7.143133940966683,0.014336804031799405,7.339544533145117,0.009812382956060385,7.291057159482594
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,2,0,0.114460410243273,2.949464589717345,3.321503138791553,9493.69190725432,1896.6269633593035,17699.437703971802,0.16186993912124123,3.321503138791554,3.321503138791554,0.0073939532275519426,7.819429376032947,0.006549586827296513,7.876340478790485,0.01807019127232642,8.475830924227154
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,3,0,0.1192434930828482,2.897072290932958,2.9863829057291755,756.2324867848147,366.9057677620675,2525.328836131288,0.16863462855134795,2.9863829057291764,2.9863829057291764,0.013140120655517099,8.183705130292088,0.01245554686114413,8.19611785636296,0.007849987039573562,8.478727335341864
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,4,0,0.1268809562411985,2.864445337426653,3.60452910197682,1237.6148526615243,2078.100623762357,41665.8201327104,0.17943608887920903,3.60452910197682,3.60452910197682,0.004398583905105743,7.656133145299442,0.00830967749218541,8.042726614571384,0.011560964693884165,8.349816905731196
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,5,0,0.0973536556003161,2.945702192155887,3.155501068059376,999.895192163421,645.7404859138039,8602.319053949526,0.1376788068797933,3.155501068059376,3.155501068059376,0.01575499387296177,8.037269779367087,0.008485418894557865,7.659670446714698,0.011068639058966866,7.8379344849627985
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,6,0,0.106344215781205,2.958318827781814,3.4254855773074957,863.0146141566591,702.8148800792678,9083.691008024796,0.15039222288492973,3.4254855773074944,3.4254855773074944,0.010146562782261968,7.76117313928167,0.025480408027264027,8.53458921118713,0.014149107288872384,8.169558033999946
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,7,0,0.0978788984039213,3.0842472244429247,3.5099268867376714,778.640471260786,477.87297691592346,3857.004856268025,0.13842058124736428,3.5099268867376714,3.5099268867376714,0.013764096564312696,8.10213436359624,0.024185752445578572,8.482365471906506,0.018584732982777984,8.255613260653107
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,8,0,0.0753354307152741,3.246115955708253,3.769173224714499,268.9015126587194,319.8368795412952,868.2573677027985,0.10653913304040434,3.769173224714499,3.769173224714499,0.01142237378017974,7.329859716043773,0.018584921434472837,7.788992236347658,0.016809273893280376,7.650666505904331
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,9,0,0.0946374514914656,2.970431531918843,3.3497915086989765,613.0999762194124,332.5051480666404,2615.20914728979,0.1338353377988477,3.3497915086989773,3.3497915086989773,0.010343531513385101,7.940029060854467,0.010177078323227768,7.726183629698789,0.011675975571962711,7.791153540093744
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,10,0,0.1036390454726663,2.883009167247749,3.2245746705953,910.9551194452064,523.3404918010735,7453.374328506743,0.14656729531345772,3.2245746705952993,3.2245746705952993,0.0070994811035332665,7.599526679152421,0.011585622031858232,7.864658427437442,0.009952973199960864,7.887482851358087
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,11,0,0.1115297456095598,2.853432081560432,2.991017061457091,891.8807116915514,348.04743675059365,3231.958626318281,0.1577262692736309,2.991017061457092,2.991017061457092,0.01178552885662958,7.875729068556607,0.012431283504411611,8.084729004438701,0.03008900989533921,8.875076236758188
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,12,0,0.1148116238302431,2.8921089473585475,3.1212840127821706,928.4447013940136,615.0187063770935,7859.665408432257,0.16236808092943952,3.1212840127821706,3.1212840127821706,0.013006501285207257,8.099542846355991,0.018392996584689507,8.39778947729358,0.013322361175838468,8.35845845000909
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,13,0,0.1117179848778919,2.868303318304784,3.0779679074415736,769.3608781193707,558.650631627419,6058.793983623549,0.15799135387018393,3.0779679074415736,3.0779679074415736,0.011432397364804666,7.837558896805505,0.012833842154510451,8.006120350835587,0.020456035707927766,8.565938126240058
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,14,0,0.0885755802485587,2.993461852387405,3.451955949988968,727.8148722538383,427.4321183254892,2188.817262235286,0.1252619861170343,3.4519559499889674,3.4519559499889674,0.009853506516328455,7.641683259764604,0.012717439398677222,7.74966732330406,0.016820056372459223,8.001507626543559
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,15,0,0.1004149553599553,3.0010354316472854,3.163389849758913,913.9138117236693,409.02229700277263,454.8645027015009,0.14200736525932126,3.1633898497589126,3.1633898497589126,0.01413311509364338,8.348586518357775,0.013879247988115502,7.9789437538122145,0.01300799125847711,8.0959465691656
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,16,0,0.1010651213659461,2.9592093271878817,3.4075910637762687,992.5782840748408,778.9637728374229,13172.842750083004,0.1429252352577213,3.407591063776268,3.407591063776268,0.008272508000276877,7.651793679493496,0.012612532720338137,8.00950840960863,0.007855742019370377,8.0295362063482
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,17,0,0.0990557006932634,2.8691164676970238,3.0977667448593604,723.1103946467646,388.4054999815799,733.1461219667581,0.14008577867375366,3.0977667448593604,3.0977667448593604,0.010130074386889981,7.690840570891002,0.008829825496860837,7.634205547464826,0.016642348576869536,8.283345309029903
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,18,0,0.1029449851653077,2.902598734719104,3.0289518425853377,731.6407471722518,353.4737393949001,1797.5611643047314,0.14558549632508858,3.028951842585338,3.028951842585338,0.011818888850681128,7.83900558771388,0.014570360597523247,8.03013266343942,0.0088391116276967,7.975410237446513
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,19,0,0.0972323000814203,2.844614260436559,2.9941747640195824,706.4063606899595,347.13708038265634,1270.702939555552,0.13750605914117006,2.9941747640195824,2.9941747640195824,0.009931350889056416,7.554796086718391,0.013086154018875012,7.765055975328945,0.01014879521120059,7.912033133527686
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,20,0,0.0973815249758407,2.7929321394012434,2.8162970670164373,556.5788029551477,417.8143130706949,4998.412355923869,0.13771627333208722,2.8162970670164373,2.8162970670164373,0.012221168593799155,7.732161529670229,0.01788933806666629,8.097268261537655,0.012862182777545503,8.069248222605875
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,21,0,0.101794891576609,2.812034619198825,3.0312458966714213,886.6085495334951,702.1426071851192,9705.339895309458,0.14395949017756818,3.0312458966714213,3.0312458966714213,0.016124657096847524,7.968157352666303,0.017097425386174273,8.103528482842188,0.01591991253617191,8.231050896550233
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,22,0,0.0974412668995656,3.054213251128617,3.373237940639052,859.5170907487815,539.7499757185738,6652.364202104298,0.13780041473052554,3.3732379406390507,3.3732379406390507,0.012270518270300294,7.821586043023113,0.011818520929741092,7.948341842002111,0.010133913229554023,8.01157741386578
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,23,0,0.0690507851175944,3.1567336362126817,4.295283403276554,520.478343376557,339.4040128584851,3321.986482975895,0.09765201953546522,4.295283403276554,4.295283403276554,0.006927554240811698,6.90426341601131,0.012184919750902379,7.278732336302953,0.01846906521368319,7.53792424873729
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,24,0,0.1114333264142838,2.7149064200568187,2.849386984406104,580.8561884477429,278.96733527318617,1579.1937498149002,0.15759013514811243,2.849386984406103,2.849386984406103,0.008770639024712706,7.755158287373818,0.011796865736095785,8.146041028850629,0.014218850886450573,8.382469307736685
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,25,0,0.1131219714082036,2.740433286183571,2.98673773509778,892.7892057340014,1063.8605799713437,16623.499439592386,0.1599782679321845,2.9867377350977793,2.9867377350977793,0.009702876819514096,7.672771388430095,0.009476162247636526,7.805173112791959,0.006976421986620047,7.707283092860338
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,26,0,0.1093668263999326,2.813801819814389,2.940016933740813,788.0215113229175,408.7039999765106,5668.611042918959,0.1546665590506887,2.9400169337408126,2.9400169337408126,0.008932444710301959,7.861936990036938,0.020867781634397634,8.446452086698434,0.012274265728051197,8.2139512211621
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,27,0,0.1067280004024957,2.828435954231789,3.0944238147582026,637.2696587578124,316.87729173062417,981.019490526272,0.1509343137453489,3.094423814758202,3.094423814758202,0.014169527947539137,8.0143665967392,0.017512858726031543,8.371044789993496,0.00952003609632256,8.126253086856398
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,28,0,0.0880588994644361,3.087025802524165,3.148001520509309,343.4561981055826,363.63959287338776,3888.6371668342777,0.12453357369782862,3.148001520509308,3.148001520509308,0.013639600257738279,7.700968946929178,0.01196779613415565,7.670077251151215,0.011687160426933563,7.626364548881288
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,29,0,0.0999160055446515,2.9533748830122084,3.1972008620894625,807.9495062485512,462.1926277787436,899.2495630466252,0.14130213201498815,3.1972008620894625,3.1972008620894625,0.012639223140163173,7.965878367385848,0.01368458489872486,8.064141220199813,0.025525776712074212,8.495659971068939
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,30,0,0.1086623413270955,2.8584286992438006,3.212580731440396,994.1348518192912,860.5998551741582,4287.550932227819,0.15367170013416603,3.2125807314403962,3.2125807314403962,0.005932205676065057,7.517674776423039,0.013058107357898963,8.029483459393912,0.011243246314078567,8.197014933592614
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,31,0,0.1224933043974693,2.748732720934015,2.9846231152195704,852.0438579738177,1019.012477363591,10380.299595438708,0.17323082881365043,2.9846231152195695,2.9846231152195695,0.005691086509754905,7.546185459226383,0.011316822042725798,8.143839435710793,0.00855533156725461,7.956477396538695
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,32,0,0.1410457534476741,2.518446343438216,2.768924021175415,912.2585356945588,1119.975013205394,9497.09744236209,0.19946864099781228,2.768924021175415,2.768924021175415,0.009047777162289201,7.826182898852577,0.015291139025125846,8.305914878044181,0.010833576529924891,8.339423567502006
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,33,0,0.1276059808669547,2.504952682247519,2.855043192995649,841.6334736705405,375.4909053078013,1231.1474641158848,0.1804599220649823,2.855043192995649,2.855043192995649,0.007927726588067199,7.532702090134011,0.008875050181052883,7.713480369685789,0.020158827784267055,8.51707211625096
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,34,0,0.1188886056141166,2.544655635089501,2.680785285776243,674.0801978661871,322.71762503441937,580.953767963144,0.16813237986748242,2.680785285776243,2.680785285776243,0.01752134931502804,8.195181676396025,0.0181740267468395,8.325071174046524,0.012015741133860091,8.284602911689948
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,35,0,0.1063647043469515,2.768392502157398,2.8138325079820463,667.933308976023,387.484312234581,909.8928718979138,0.15042132151061183,2.813832507982046,2.813832507982046,0.00922313143430584,7.537552945295232,0.013688770280203502,7.8758383554705755,0.021317695122158267,8.433741037787946
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,36,0,0.1264553572858508,2.5145079702878266,2.8024795264683338,746.3018652651425,513.1760078428316,3842.8711079364034,0.17883363514129355,2.8024795264683338,2.8024795264683338,0.016570010047472886,8.147972964461388,0.021205099623074732,8.44531772543893,0.013270498080364155,8.32530388547611
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,37,0,0.1167826309699844,2.795314230580457,2.9106365384034603,703.821265839578,508.5922208680984,3232.363493009029,0.1651552795346784,2.9106365384034603,2.9106365384034603,0.015356984590720733,8.062117241100621,0.026345454499306576,8.638563888472214,0.015365353506018318,8.397529985916387
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,38,0,0.1333529627948951,2.4435220898806667,2.835399316575261,578.658449417941,361.6165183907455,1210.6167468839135,0.1885883394937107,2.8353993165752613,2.8353993165752613,0.010274200275821549,7.7889921966554665,0.017156109308478704,8.221750999490883,0.017332213554781425,8.410259173827008
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,39,0,0.1098537732607846,2.787214431525205,2.996638694371866,579.1331770142924,300.7911206333066,414.3273681044329,0.15535636350301277,2.996638694371866,2.996638694371866,0.008240561219478906,7.608267194075587,0.015122178152526021,8.098954148697619,0.042431006887391015,9.046368440771664
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,40,0,0.112433888762121,2.85970485646345,3.271810070759335,508.65253197741504,311.87769713475825,707.7742679663409,0.15900453408090556,3.271810070759335,3.271810070759335,0.010054162924688416,7.707726150226412,0.017175872302506022,8.192281936819034,0.05465664950918129,9.329682500866141
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,41,0,0.101617734348366,3.3203980706418226,4.021081810039515,859.0498312637801,414.5800253934023,1772.1046806885702,0.1437086949300405,4.021081810039515,4.021081810039515,0.00353985583476648,7.200806790186074,0.017441148146358127,8.155578637461144,0.03280666151882508,8.70203096891566
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,42,0,0.1192423026017119,2.8777198437653504,3.209611815200346,934.2917802949672,924.6415978487112,5351.682571610562,0.16863327658401975,3.209611815200346,3.209611815200346,0.008435117006929458,7.799230229789413,0.011169615872697441,8.114636597090573,0.018215899712909236,8.5501980359872
/home/teaching/Hackathon_dl/SCA bearing dataset/3/test.mat,DS,43,0,0.1180226263034676,2.8102281088862853,3.157340277361844,685.1613026495181,301.05080318876486,527.4471887832381,0.1669073511737847,3.157340277361843,3.157340277361843,0.009212232374851513,7.902529488653887,0.012640329190819623,8.175498122397537,0.02112694255671758,8.597814064266323
